UBER_TYPE,LATITUDE,LONGITUDE,NEIGHBORHOOD,REQUEST_TIME,WAIT_TIME
UberSELECT,-5.797407785821242,-35.20736133239333,Barro Vermelho,2017-11-03 07:25:44.203866,240
uberX,-5.856830756788726,-35.214164015329146,Candelária,2017-11-03 07:25:46.205234,180
UberSELECT,-5.856830756788726,-35.214164015329146,Candelária,2017-11-03 07:25:46.942660,420
uberX,-5.858519549744234,-35.22093393144876,Candelária,2017-11-03 07:25:48.450306,300
UberSELECT,-5.858519549744234,-35.22093393144876,Candelária,2017-11-03 07:25:49.205738,660
uberX,-5.775505813589631,-35.19458518238079,Praia do Meio,2017-11-03 07:25:52.010754,120
UberSELECT,-5.775505813589631,-35.19458518238079,Praia do Meio,2017-11-03 07:25:52.774916,300
uberX,-5.780122524990613,-35.197833548234925,Praia do Meio,2017-11-03 07:25:54.250499,240
UberSELECT,-5.780122524990613,-35.197833548234925,Praia do Meio,2017-11-03 07:25:55.009889,300
uberX,-5.772251832730357,-35.19949769088448,Rocas,2017-11-03 07:25:57.501544,240
UberSELECT,-5.772251832730357,-35.19949769088448,Rocas,2017-11-03 07:25:58.263877,360
uberX,-5.777382861352235,-35.19851851856192,Rocas,2017-11-03 07:25:59.758042,180
UberSELECT,-5.777382861352235,-35.19851851856192,Rocas,2017-11-03 07:26:00.518139,180
uberX,-5.755233843716409,-35.19711892286582,Santos Reis,2017-11-03 07:26:03.760211,300
UberSELECT,-5.755233843716409,-35.19711892286582,Santos Reis,2017-11-03 07:26:04.503663,420
uberX,-5.761604038987356,-35.20050648441024,Santos Reis,2017-11-03 07:26:06.079427,360
UberSELECT,-5.761604038987356,-35.20050648441024,Santos Reis,2017-11-03 07:26:06.857960,480
uberX,-5.745841551584398,-35.210720215809125,Redinha,2017-11-03 07:26:08.961527,360
UberSELECT,-5.745841551584398,-35.210720215809125,Redinha,2017-11-03 07:26:09.746085,540
uberX,-5.747756641159078,-35.211614475733484,Redinha,2017-11-03 07:26:11.252593,420
UberSELECT,-5.747756641159078,-35.211614475733484,Redinha,2017-11-03 07:26:12.024700,600
uberX,-5.767523011014852,-35.23326732379679,Salinas,2017-11-03 07:26:16.400565,480
UberSELECT,-5.767523011014852,-35.23326732379679,Salinas,2017-11-03 07:26:17.135910,720
uberX,-5.7660610716655585,-35.25020097680211,Salinas,2017-11-03 07:26:19.731730,420
UberSELECT,-5.7660610716655585,-35.25020097680211,Salinas,2017-11-03 07:26:20.469429,480
